"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","IMDB Id","Labels","Locked Fields","Extras","Collections","Original Title","Added","Updated","Audio Languages","Audio Title","Subtitle Languages","Subtitle Title","Subtitle Codec","Video Resolution","Bitrate","Width","Height","Aspect Ratio","Audio Channels","Audio Codec","Video Codec","Container","Video FrameRate"
"2137","The Sorcerer's Apprentice","Sorcerer's Apprentice","Walt Disney Pictures","PG","2010","5.8","Balthazar Blake is a master sorcerer in
modern-day Manhattan trying to defend
the city from his arch-nemesis, Maxim
Horvath. Balthazar can't do it alone, so
he recruits Dave Stutler, a seemingly
average guy who demonstrates hidden
potential, as his reluctant protégé. The
sorcerer gives his unwilling accomplice
a crash course in the art and science of
magic, and together, these unlikely
partners work to stop the forces of
darkness.","Fantasy - Adventure - Action - Comedy -
Drama","N/A","N/A","It's The Coolest Job Ever.","2010-07-13","Doug Miro - Carlos Bernard","USA","1:49:02","Jon Turteltaub","Nicolas Cage - Jay Baruchel - Monica
Bellucci - Alfred Molina - Teresa Palmer
- Ethan Peck - Alice Krige - Peyton List
- Toby Kebbell - Omar Benson Miller -
Jake Cherry - James A. Stephens -
Gregory Woo","tt0963966","","","4","","N/A","09/20/2015","09/23/2015","N/A","N/A","N/A","N/A","srt","sd","897","640","256","2.35","2","mp3","mpeg4","avi","24p"
"2046","Source Code","N/A","The Mark Gordon Company","PG-13","2011","6.9","Decorated soldier Captain Colter Stevens
wakes up in the body of an unknown man,
discovering he's involved in a mission
to find the bomber of a Chicago commuter
train. He learns he's part of a top-
secret experimental program that enables
him to experience the final 8 minutes of
another person's life. Colter re-lives
the train incident over and over again,
gathering more clues each time. But can
he discover who is responsible for the
attack before the next one happens?","Thriller - Science Fiction - Mystery","N/A","N/A","Make Every Second Count","2011-04-01","Ben Ripley","Canada - USA","1:33:10","Duncan Jones","Jake Gyllenhaal - Michelle Monaghan -
Vera Farmiga - Russell Peters - Joe
Cobden - Michael Arden - Jeffrey Wright
- Cas Anvar - Brent Skagford - Craig
Thomas II - Gordon Masten","tt0945513","","","3","","N/A","09/20/2015","09/23/2015","N/A","kkk","","","","sd","2093","720","400","1.78","2","mp2","mpeg4","avi","24p"
"405","Soylent Green","N/A","Metro-Goldwyn-Mayer (MGM)","PG","1973","6.7","In an overpopulated futuristic Earth, a
New York police detective finds himself
marked for murder by government agents
when he gets too close to a bizarre
state secret involving the origins of a
revolutionary and needed new foodstuff.","Mystery - Science Fiction - Thriller","1","06/13/2015","What is the secret of Soylent Green?","1973-04-19","Stanley R. Greenberg","USA","1:36:48","Richard Fleischer","Charlton Heston - Edward G. Robinson -
Leigh Taylor-Young - Chuck Connors -
Joseph Cotten - Brock Peters - Paula
Kelly - Stephen Young - Mike Henry -
Lincoln Kilpatrick - Roy Jenson -
Leonard Stone - Whit Bissell - Celia
Lovsky - Dick Van Patten - John Dennis -
Robert Ito","tt0070723","","","0","","N/A","05/23/2015","02/26/2016","eng - eng","N/A - Commentary by Charlton Heston and
Leigh Taylor-Young","eng","SDH","srt","720","6094","1280","536","2.35","2","ac3","h264","mkv","24p"
"519","Space Jam","N/A","Warner Bros. Family Entertainment","PG","1996","6.3","Michael Jordan agrees to help the Looney
Tunes play a basketball game against
alien slavers to determine their
freedom.","Animation - Comedy - Drama - Fantasy -
Family","N/A","N/A","Get ready to jam.","1996-11-15","Leo Benvenuti - Steve Rudnick - Timothy
Harris - Herschel Weingrod","USA","1:27:20","Joe Pytka","Michael Jordan - Wayne Knight - Billy
West - Dee Bradley Baker - Theresa
Randle - Danny DeVito - Brandon Hammond
- Larry Bird - Bill Murray - Charles
Barkley - Patrick Ewing - Tyrone Bogues
- Larry Johnson - Shawn Bradley - Ahmad
Rashad - Del Harris - Vlade Divac -
Cedric Ceballos - Jim Rome - Paul
Westphal - Danny Ainge - Alonzo Mourning
- A.C. Green - Charles Oakley - Derek
Harper - Jeff Malone - Anthony Miller -
Sharone Wright","tt0117705","","","0","","N/A","06/17/2015","02/25/2016","eng - eng","N/A - Commentary","eng - fre - ger - ita - spa - por - dan
- fin - nor - swe","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A","pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs","576","3563","1024","576","1.78","6","ac3","h264","mkv","24p"
"11029","Space Pirate Captain Harlock","N/A","Toei Animation Company","PG-13","2014","6.4","Space Pirate Captain Harlock and his
fearless crew face off against the space
invaders who seek to conquer the planet
Earth.","Animation - Science Fiction","N/A","N/A","N/A","2014-08-01","Harutoshi Fukui - Kiyoto Takeuchi","Japan","1:51:19","Shinji Aramaki","Shun Oguri - Haruma Miura - Yu Aoi -
Arata Furuta - Ayano Fukuda - Toshiyuki
Morikawa - Maaya Sakamoto - Kiyoshi
Kobayashi - Chikao Ohtsuka - Miyuki
Sawashiro","tt2668134","","","0","","キャプテンハーロック","10/17/2015","02/26/2016","N/A","N/A","","","","720","5598","1280","528","2.35","6","dca","h264","mkv","24p"
"476","Speed","N/A","20th Century Fox","R","1994","6.4","Los Angeles SWAT cop Jack Traven is up
against bomb expert Howard Payne, who's
after major ransom money. First it's a
rigged elevator in a very tall building.
Then it's a rigged bus--if it slows, it
will blow, bad enough any day, but a
nightmare in LA traffic. And that's
still not the end.","Action - Adventure - Crime - Thriller","N/A","N/A","Get ready for rush hour","1994-06-09","Graham Yost","USA","1:55:53","Jan de Bont","Keanu Reeves - Sandra Bullock - Dennis
Hopper - Jeff Daniels - Joe Morton -
Glenn Plummer - Hawthorne James - Carlos
Carrasco - Beth Grant - Richard Lineback
- Alan Ruck - Jordan Lund","tt0111257","","","0","","N/A","05/23/2015","05/23/2015","eng - eng - eng","DTS 5.1 1.5 Mbps - Commentary1 AAC 2.0
66 kbps - Commentary2 AAC 2.0 63 kbps","eng","N/A","ass","720","8099","1280","544","2.35","6","dca","h264","mkv","24p"
"2032","Speed Racer","N/A","Village Roadshow Pictures","PG","2008","5.7","Speed racer is the tale of a young and
brilliant racing driver. When corruption
in the racing leagues costs his brother
his life, he must team up with the
police and the mysterious Racer X to
bring and end to the corruption and
criminal activities. Inspired by the
cartoon series.","Action - Thriller - Family","N/A","N/A","Go!","2008-05-09","Andy Wachowski - Lana Wachowski","USA - Australia - Germany","2:15:00","Lana Wachowski - Andy Wachowski","Emile Hirsch - Christina Ricci - Matthew
Fox - Susan Sarandon - Scott Porter -
John Goodman - Ariel Winter - Nicholas
Elia - Hiroyuki Sanada - Art LaFleur -
Richard Roundtree - Togo Igawa - Nan Yu
- Cosma Shiva Hagen - Roger Allam - Nayo
Wallace - Rain - Moritz Bleibtreu -
Benno Fürmann - Ralph Herforth - Jana
Pallaske - Megan Gay - Yuriri Naka -
Narges Rashidi","tt0811080","","","3","","N/A","09/20/2015","09/23/2015","N/A","N/A","","","","sd","829","664","280","2.35","2","mp3","mpeg4","avi","24p"
"2024","Spider-Man","N/A","Laura Ziskin Productions","PG-13","2002","6.4","After being bitten by a genetically
altered spider, nerdy high school
student Peter Parker is endowed with
amazing powers.","Fantasy - Action","N/A","N/A","With great power comes great
responsibility.","2002-05-02","David Koepp","USA","2:01:12","Sam Raimi","Tobey Maguire - Willem Dafoe - Kirsten
Dunst - James Franco - Cliff Robertson -
J.K. Simmons - Joe Manganiello - Gerry
Becker - Rosemary Harris - Bill Nunn -
Bruce Campbell - Stanley Anderson - Ron
Perkins - Michael Papajohn - K. K. Dodds
- Jack Betts - Elizabeth Banks - Shan
Omar Huey - Lucy Lawless - Robert Kerman
- Ted Raimi - John Paxton - Octavia
Spencer - Randy Savage - Jayce Bartok -
Sara Ramirez - Una Damon - Stan Lee -
Tim DeZarn - Taylor Gilbert - Larry
Joshua - Timothy Patrick Quill - Jason
Padgett - Evan Arnold - Jim Ward - Brad
Grunberg - Deborah Wakeham - Macy Gray -
Myk Watford - Bill Calvert - Sylva
Kelegian - Kristen Marie Holly - Ajay
Mehta - Peter Appel - Scott Spiegel -
Joe D'Onofrio - Jim Norton - Corey
Mendell Parker - Ashley Edner - Alex
Black - Rick Avery - Peter Aylward -
Jophery C. Brown - Jillian Clare - Chris
Coppola - Mark De Alessandro - Jesse
Heiman - Tia Dionne Hodge - Loren Janes
- Andray Johnson - Claudia Katz - Peter
McNamara - Philip Ng - Leroy Patterson -
Martin Pfefferkorn - Scott L. Schwartz -
Tammi Sutton - Lindsay Thompson - Benny
Urquidez - Sean Valla - Brian J.
Williams","tt0145487","","","2","","N/A","09/20/2015","09/23/2015","eng","N/A","N/A","N/A","srt","720","2282","1280","688","1.85","6","aac","h264","mp4","24p"
"2044","Spider-Man 2","N/A","Laura Ziskin Productions","PG-13","2004","6.3","Peter Parker is going through a major
identity crisis. Burned out from being
Spider-Man, he decides to shelve his
superhero alter ego, which leaves the
city suffering in the wake of carnage
left by the evil Doc Ock. In the
meantime, Parker still can't act on his
feelings for Mary Jane Watson, a girl
he's loved since childhood.","Action - Adventure - Fantasy","N/A","N/A","There's a hero in all of us.","2004-06-29","Alvin Sargent","USA","2:07:28","Sam Raimi","Tobey Maguire - Kirsten Dunst - James
Franco - Alfred Molina - Rosemary Harris
- J.K. Simmons - Donna Murphy - Daniel
Gillies - Dylan Baker - Willem Dafoe -
Ted Raimi - Vanessa Ferlito - Aasif
Mandvi - Cliff Robertson - Elizabeth
Banks - Bruce Campbell - Gregg Edelman -
Elya Baskin - Mageina Tovah - Bill Nunn
- Emily Deschanel - Joel McHale - Stan
Lee - Daniel Dae Kim - Hal Sparks -
Kelly Connell - Brent Briscoe - Scott
Spiegel - Christine Estabrook - Molly
Cheek - John Paxton - Joy Bryant -
Joanne Baron - Peter McRobbie - Timothy
Jerome - Taylor Gilbert - Donnell
Rawlings - Louis Lombardi - Marc John
Jefferies - Roshon Fegan - Brendan
Patrick Connor - Reed Diamond - Dan
Callahan - Elyse Dinh - John Landis -
Tim Storms - Susie Park - Tricia Peters
- Anne Betancourt - Tom Carey - Peter
Allas - Brianna Brown - Bill Calvert -
Tony Campisi - Joey Diaz - Chloe Dykstra
- Dan Hicks - Julia Max - Timothy
Patrick Quill - Frank Bonsangue - Cindy
Cheung - Peter Cincotti - Calvin Dean -
Andre M. Johnson - Claudia Katz - Phil
LaMarr - Peyton List - Spencer List -
Troy Metcalf - Scott Ross - Bonnie
Somerville - Wesley Volcy - Lou Volpe -
Garrett Warren - David Boston","tt0316654","","","1","","N/A","09/20/2015","09/23/2015","eng","N/A","N/A","N/A","srt","720","2312","1280","528","2.35","6","aac","h264","mp4","24p"
"2023","Spider-Man 3","N/A","Columbia Pictures","PG-13","2007","5.8","The seemingly invincible Spider-Man goes
up against an all-new crop of villains
-- including the shape-shifting Sandman
-- in the third installment of this
blockbusting comic book adventure
series. While Spidey's superpowers are
altered by an alien organism, his alter
ego, Peter Parker, deals with nemesis
Eddie Brock and gets caught up in a love
triangle.","Fantasy - Action - Adventure","N/A","N/A","The battle within.","2007-05-03","Alvin Sargent","USA","2:19:11","Sam Raimi","Tobey Maguire - Kirsten Dunst - James
Franco - Thomas Haden Church - Topher
Grace - Bryce Dallas Howard - Rosemary
Harris - J.K. Simmons - Elizabeth Banks
- James Cromwell - Willem Dafoe - Bill
Nunn - Daniel Gillies - Theresa Russell
- Dylan Baker - Cliff Robertson - Bruce
Campbell - Ted Raimi - Perla Haney-
Jardine - Elya Baskin - Mageina Tovah -
John Paxton - Becky Ann Baker - Stan Lee
- Michael Papajohn - Joe Manganiello -
Steve Valentine - Hal Fishman - Brittany
Krall - Lucy Gordon","tt0413300","","","14","","N/A","09/20/2015","09/23/2015","eng","N/A","N/A","N/A","srt","720","2299","1280","528","2.35","6","aac","h264","mp4","24p"
"2255","The Spiderwick Chronicles","Spiderwick Chronicles","Paramount Pictures","PG","2008","6.0","Upon moving into the run-down Spiderwick
Estate with their mother, twin brothers
Jared and Simon Grace, along with their
sister Mallory, find themselves pulled
into an alternate world full of faeries
and other creatures.","Fantasy","N/A","N/A","Their World Is Closer Than You Think.","2008-02-14","Karey Kirkpatrick - David Berenbaum -
John Sayles","USA","1:35:44","Mark Waters","Freddie Highmore - Sarah Bolger - Nick
Nolte - Mary-Louise Parker - David
Strathairn - Martin Short - Andrew
McCarthy - Joan Plowright - Jordy
Benattar - Tod Fennell","tt0416236","","","1","","N/A","09/20/2015","09/23/2015","N/A","N/A","","","","sd","1024","688","284","2.35","2","mp3","mpeg4","avi","24p"
"2025","Spirited Away","N/A","Walt Disney Pictures","PG","2001","8.0","Spirited Away is an Oscar winning
Japanese animated film about a ten year
old girl who wanders away from her
parents along a path that leads to a
world ruled by strange and unusual
monster-like animals. Her parents have
been changed into pigs along with others
inside a bathhouse full of these
creatures. Will she ever see the world
how it once was?","Fantasy - Adventure - Animation - Family","N/A","N/A","The tunnel led Chihiro to a mysterious
town...","2001-09-30","Hayao Miyazaki","Japan","2:04:35","Hayao Miyazaki","Rumi Hiiragi - Miyu Irino - Mari Natsuki
- Takashi Naitô - Yasuko Sawaguchi -
Tatsuya Gashûin - Yumi Tamai - Yo Oizumi
- Koba Hayashi - Tsunehiko Kamijô -
Takehiko Ono - Ryunosuke Kamiki - Bunta
Sugawara - Daveigh Chase - Suzanne
Pleshette - Jason Marsden - Susan Egan -
David Ogden Stiers - Lauren Holly -
Michael Chiklis - John Ratzenberger -
Tara Strong - Mickie McGowan - Sherry
Lynn - Jack Angel - Mona Marshall - Bob
Bergen - Candi Milo - Rodger Bumpass -
Colleen O'Shaughnessey - Jennifer
Darling - Philip Proctor - Paul Eiding -
Jim Ward","tt0245429","","","0","","千と千尋の神隠し","09/20/2015","09/23/2015","N/A - N/A - N/A - N/A","N/A - Japanese 5.1 - English 5.1 -
French 2.0","N/A - N/A","N/A - N/A","srt - srt","720 - sd","1302 - 1887","1280 - 640","688 - 360","1.85 - 1.78","6 - 6","aac - ac3","h264 - mpeg4","mp4 - avi","24p - 24p"
"2051","Spring Breakers","N/A","RabbitBandini Productions","R","2013","4.9","Brit, Candy, Cotty, and Faith have been
best friends since grade school. They
live together in a boring college dorm
and are hungry for adventure. All they
have to do is save enough money for
spring break to get their shot at having
some real fun. A serendipitous encounter
with rapper ""Alien"" promises to provide
the girls with all the thrill and
excitement they could hope for. With the
encouragement of their new friend, it
soon becomes unclear how far the girls
are willing to go to experience a spring
break they will never forget.","Drama - Crime","N/A","N/A","A little sun can bring out your dark
side.","2013-03-15","Harmony Korine","USA","1:34:02","Harmony Korine","James Franco - Selena Gomez - Vanessa
Hudgens - Ashley Benson - Rachel Korine
- Gucci Mane - Heather Morris - Justin
Wheelon - Emma Holzer","tt2101441","","","1","","N/A","09/20/2015","09/23/2015","eng - N/A","N/A - N/A","","","","1080 - sd","1381 - 2093","1920 - 720","796 - 304","2.35 - 2.35","2 - 6","aac - ac3","h264 - mpeg4","mp4 - avi","24p - 24p"
"2038","Spy","N/A","Chernin Entertainment","R","2015","7.2","A desk-bound CIA analyst volunteers to
go undercover to infiltrate the world of
a deadly arms dealer, and prevent
diabolical global disaster.","Crime - Action - Comedy","1","10/04/2015","One of the guys. One of the Spies.","2015-06-05","Paul Feig","USA","2:10:20","Paul Feig","Melissa McCarthy - Jude Law - Jason
Statham - Rose Byrne - Miranda Hart -
Allison Janney - Peter Serafinowicz -
Bobby Cannavale - 50 Cent - Morena
Baccarin - Katie Dippold - Nargis Fakhri
- Peter Serafinowicz - Will Yun Lee -
Carlos Ponce - Zach Woods - Björn
Gustafsson - Jessica Chaffin - Jamie
Denbo","tt3079380","","","7","","N/A","09/20/2015","09/23/2015","N/A","N/A","N/A","N/A","srt","sd","749","640","272","2.35","2","mp3","mpeg4","avi","24p"
"785","Spy Game","N/A","Universal Pictures","R","2001","6.3","Veteran spy Nathan Muir is on the verge
of retiring from the CIA when he learns
that his one-time protégé and close
friend, Tom Bishop, is a political
prisoner sentenced to die in Beijing.
Although their friendship has been
marred by bad blood and resentment, Muir
agrees to take on the most dangerous
mission of his career and rescue Bishop.","Action - Crime - Thriller","N/A","N/A","It's not how you play the game. It's how
the game plays you.","2001-11-18","Michael Frost Beckner - David Arata","United Kingdom - USA","2:06:38","Tony Scott","Robert Redford - Brad Pitt - Catherine
McCormack - Stephen Dillane - Larry
Bryggman - Marianne Jean-Baptiste -
Matthew Marsh - Todd Boyce - Michael
Paul Chan - Garrick Hagon - Andrew
Grainger","tt0266987","","","5","","N/A","09/10/2015","02/26/2016","eng","DTS@768Kbps 5.1ch","tur - eng - fre - chi","N/A - N/A - N/A - N/A","srt - vobsub - vobsub - vobsub","720","4939","1280","544","2.35","6","dca","h264","mkv","24p"
"406","Star Trek","N/A","Paramount Pictures","PG-13","2009","7.3","The fate of the galaxy rests in the
hands of bitter rivals. One, James Kirk,
is a delinquent, thrill-seeking Iowa
farm boy. The other, Spock, a Vulcan,
was raised in a logic-based society that
rejects all emotion. As fiery instinct
clashes with calm reason, their unlikely
but powerful partnership is the only
thing capable of leading their crew
through unimaginable danger, boldly
going where no one has gone before. The
human adventure has begun again.","Action - Adventure - Science Fiction","N/A","N/A","The future begins","2009-05-07","Roberto Orci - Alex Kurtzman","Germany - USA","2:06:50","J.J. Abrams","Chris Pine - Zachary Quinto - Leonard
Nimoy - Eric Bana - Bruce Greenwood -
Karl Urban - Zoe Saldana - Simon Pegg -
John Cho - Anton Yelchin - Ben Cross -
Winona Ryder - Chris Hemsworth -
Jennifer Morrison - Rachel Nichols -
Faran Tahir - Clifton Collins, Jr. -
Greg Ellis - Scottie Thompson - Paul
McGillion - Lucia Rijker - Jimmy Bennett
- Greg Grunberg - Lisa Vidal - Jacob
Kogan - Tyler Perry - Amanda Foreman -
Diora Baird - Sufe Bradshaw - Tony Elias
- Sean Gerace - Randy Pausch - Tim
Griffin - Freda Foh Shen - Kasia
Kowalczyk - Jason Brooks - Sonita Henry
- Kelvin Yu - Marta Martin - Tavarus
Conley - Jeff Castle - Billy Brown -
Spencer Daniels - Jeremy Fitzgerald -
Zoe Chernov - Max Chernov - Lorenzo
James Henrie - Colby Paul - Cody Klop -
Akiva Goldsman - Anna Katarina - Douglas
Tait - Tony Guma - Gerald W. Abrams -
James McGrath - Jason Matthew Smith -
Marcus Young - Bob Clendenin - Darlene
Tejeiro - Reggie Lee - Jeffrey Byron -
Jonathan Dixon - Ben Binswagner - Margot
Farley - Alex Nevil - Kimberly Arland -
Jeff Chase - Charles Haugk - Nana Hill -
Michael Saglimbeni - John Blackman -
Jack Millard - Shaela Luter - Sabrina
Morris - Michelle Parylak - Oz Perkins -
Michael Berry Jr. - Matthew Beisner -
Neville Page - Jesper Inglis - Marlene
Forte - Leonard O. Turner - Mark
Bramhall - Ronald F. Hoiseck - Irene
Roseen - Jeff O'Haco - Deep Roy - Majel
Barrett - Rico E. Anderson - Richard
Arnold - Tad Atkinson - Leslie Augustine
- Johnny Baca - Sala Baker - Leo
Baligaya - Corey Becker - Jessica Boss -
Neil S. Bulk - James Cawley - Brad
Champagne - Zachary Culbertson - Calvin
Dean - Christopher Doohan - Claire Doré
- Mark Casimir Dyniewicz - Etienne
Eckert - Ken Edling - Aliza Finley - Ian
Fisher - Mathew Thomas Foss - Massi
Furlan - Victor Garber - Tommy
Germanovich Jr. - Mary Grace - Wyatt
Gray - Joshua Greene - Nancy Guerriero -
Justin Rodgers Hall - Jeffery Hauser -
Brad William Henke - Elizabeth Ingalls -
Christopher Karl Johnson - Jolene Kay -
Sarah Klaren - Makiko Konishi - Bryan
Lee - Daniel D. Lee - Anne Leighton -
Steve Luna - Aaron Lynch - Justin
Malachi - Nav Mann - Paul Marshall -
Owen Martin - Taylor McCluskey - Matthew
McGregor - Caitlin McKenna-Wilkinson -
Patrizia Milano - Kevin Moser - Jonathan
W.D. Newkerk - Westley Nguyen - Jim Nieb
- Andres Perez-Molina - Mark Phelan -
Damion Poitier - Rahvaunia - Bertrand
Roberson Jr. - Deborah Rombaut - Leonard
Jonathan Ruebe - Ramona Seymour -
William Morgan Sheppard - Katie Soo -
Arne Starr - Ronnie Steadman - Joseph
Stephens Jr. - Joseph Steven - T.J.
Storm - Paul Townsend - Scott Trimble -
Errik Tustenuggee - Ravi Valleti - Jason
Vaughn - A.J. Verel - Brian Waller -
Steve Wharton - Wil Wheaton - Brianna
Womick - Lynnanne Zager - Pavel
Lychnikoff","tt0796366","","collection","1","Star Trek","N/A","05/23/2015","02/26/2016","eng - eng - N/A","AC3 5.1 @ 640 kbps - Audio commentary -
N/A","eng - eng - eng - bul - cze - dan - dut
- fin - fre - ger - hrv - hun - ita -
nor - pol - por - rus - slo - slv - spa
- swe","N/A - SDH - Commentary - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A","srt - srt - srt - srt - srt - srt - srt
- srt - srt - srt - srt - srt - srt -
srt - srt - srt - srt - srt - srt - srt
- srt","720 - sd","9753 - 1540","1280 - 640","534 - 272","2.35 - 2.35","6 - 6","ac3 - ac3","h264 - mpeg4","mkv - avi","24p - 24p"
